"AccessionID","State","Lineage"
"EPI_ISL_8745672","Sabah","AY.79"
"EPI_ISL_8745630","Selangor","AY.79"
"EPI_ISL_8745627","WP Kuala Lumpur","AY.79"
"EPI_ISL_8745648","Selangor","AY.79"
"EPI_ISL_8438472","Johor","AY.79"
"EPI_ISL_8438516","Negeri Sembilan","AY.79"
"EPI_ISL_8406363","Selangor","AY.79"
"EPI_ISL_8405521","Selangor","AY.79"
"EPI_ISL_8405425","Selangor","AY.79"
"EPI_ISL_8405423","Selangor","AY.79"
"EPI_ISL_8405426","Selangor","AY.79"
"EPI_ISL_8405428","Selangor","AY.79"
"EPI_ISL_8405660","Selangor","AY.79"
"EPI_ISL_8405427","Selangor","AY.79"
"EPI_ISL_8406309","Selangor","AY.79"
"EPI_ISL_8406364","Selangor","AY.79"
"EPI_ISL_8692655","Selangor","AY.79"
"EPI_ISL_8692650","Selangor","AY.79"
"EPI_ISL_8560644","Selangor","AY.79"
"EPI_ISL_8560684","Selangor","AY.79"
"EPI_ISL_8560642","Selangor","AY.79"
"EPI_ISL_8500689","Perlis","AY.79"
"EPI_ISL_8500683","Pulau Pinang","AY.79"
"EPI_ISL_8500664","Pulau Pinang","AY.79"
"EPI_ISL_8500679","Pulau Pinang","AY.79"
"EPI_ISL_8782813","Sarawak","AY.79"
"EPI_ISL_8650060","Sarawak","AY.79"
"EPI_ISL_8650107","Sarawak","AY.79"
"EPI_ISL_8650149","Sarawak","AY.79"
"EPI_ISL_8650094","Sarawak","AY.79"
"EPI_ISL_8782826","Sarawak","AY.79"
"EPI_ISL_8782824","Sarawak","AY.79"
"EPI_ISL_8650109","Sarawak","AY.79"
"EPI_ISL_8650065","Sarawak","AY.79"
"EPI_ISL_8650064","Sarawak","AY.79"
"EPI_ISL_8650096","Sarawak","AY.79"
"EPI_ISL_8650125","Sarawak","AY.79"
"EPI_ISL_8500695","Pulau Pinang","AY.79"
"EPI_ISL_9000495","Pulau Pinang","AY.79"
"EPI_ISL_9000527","Pulau Pinang","AY.79"
"EPI_ISL_9000507","Pulau Pinang","AY.79"
"EPI_ISL_9000512","Pulau Pinang","AY.79"
"EPI_ISL_9000519","Pulau Pinang","AY.79"
"EPI_ISL_9000510","Pulau Pinang","AY.79"
"EPI_ISL_9000525","Pulau Pinang","AY.79"
"EPI_ISL_9000514","Pahang","AY.79"
"EPI_ISL_9000517","Pahang","AY.79"
"EPI_ISL_9000528","Pulau Pinang","AY.79"
"EPI_ISL_9000529","Pulau Pinang","AY.79"
"EPI_ISL_9000520","Pulau Pinang","AY.79"
"EPI_ISL_9000516","Pahang","AY.79"
"EPI_ISL_9000504","Pulau Pinang","AY.79"
"EPI_ISL_9000494","Pulau Pinang","AY.79"
"EPI_ISL_9000522","Pulau Pinang","AY.79"
"EPI_ISL_9000526","Pulau Pinang","AY.79"
"EPI_ISL_9000496","Pulau Pinang","AY.79"
"EPI_ISL_9000524","Pulau Pinang","AY.79"
"EPI_ISL_9000493","Pulau Pinang","AY.79"
"EPI_ISL_9000488","Pulau Pinang","AY.79"
"EPI_ISL_9000489","Pulau Pinang","AY.79"
"EPI_ISL_8500694","Pahang","AY.79"
"EPI_ISL_8500686","Pulau Pinang","AY.79"
"EPI_ISL_8500647","Pahang","AY.79"
"EPI_ISL_8500662","Pulau Pinang","AY.79"
"EPI_ISL_8500690","Perlis","AY.79"
"EPI_ISL_8500677","Pulau Pinang","AY.79"
"EPI_ISL_8500670","Pulau Pinang","AY.79"
"EPI_ISL_8500663","Pulau Pinang","AY.79"
"EPI_ISL_8500669","Pulau Pinang","AY.79"
"EPI_ISL_8767322","WP Kuala Lumpur","AY.79"
"EPI_ISL_8767321","WP Kuala Lumpur","AY.79"
"EPI_ISL_8767329","WP Kuala Lumpur","AY.79"
"EPI_ISL_8314874","WP Kuala Lumpur","AY.79"
"EPI_ISL_8745647","Selangor","AY.79"
"EPI_ISL_8745534","Selangor","AY.79"
"EPI_ISL_8745649","Selangor","AY.79"
"EPI_ISL_8745650","Selangor","AY.79"
"EPI_ISL_8745567","Selangor","AY.79"
"EPI_ISL_8500651","Pulau Pinang","AY.79"
"EPI_ISL_8500671","Pulau Pinang","AY.79"
"EPI_ISL_8500685","Pulau Pinang","AY.79"
"EPI_ISL_8564946","Kelantan","AY.79"
"EPI_ISL_8564949","Kelantan","AY.79"
"EPI_ISL_8564945","Kelantan","AY.79"
"EPI_ISL_8564944","Kelantan","AY.79"
"EPI_ISL_8564943","Kelantan","AY.79"
"EPI_ISL_8564947","Kelantan","AY.79"
"EPI_ISL_8564940","Kelantan","AY.79"
"EPI_ISL_8564950","Kelantan","AY.79"
"EPI_ISL_8646711","Kelantan","AY.79"
"EPI_ISL_8646709","Kelantan","AY.79"
"EPI_ISL_8646707","Kelantan","AY.79"
"EPI_ISL_8646712","Kelantan","AY.79"
"EPI_ISL_8646715","Kelantan","AY.79"
"EPI_ISL_8646708","Kelantan","AY.79"
"EPI_ISL_8646714","Kelantan","AY.79"
"EPI_ISL_8646713","Kelantan","AY.79"
"EPI_ISL_8646710","Kelantan","AY.79"
"EPI_ISL_8314867","Johor","AY.79"
"EPI_ISL_8314879","Melaka","AY.79"
"EPI_ISL_8314862","Johor","AY.79"
"EPI_ISL_8314872","Melaka","AY.79"
"EPI_ISL_8314876","Johor","AY.79"
"EPI_ISL_8405642","Negeri Sembilan","AY.79"
"EPI_ISL_8405641","Melaka","AY.79"
"EPI_ISL_8380548","Johor","AY.79"
"EPI_ISL_8314870","Johor","AY.79"
"EPI_ISL_8314873","Negeri Sembilan","AY.79"
"EPI_ISL_8314880","Negeri Sembilan","AY.79"
"EPI_ISL_8650092","Sarawak","AY.79"
"EPI_ISL_8650066","Sarawak","AY.79"
"EPI_ISL_8405255","Selangor","AY.79"
"EPI_ISL_8314875","Negeri Sembilan","AY.79"
"EPI_ISL_8314871","Johor","AY.79"
"EPI_ISL_8314865","Negeri Sembilan","AY.79"
"EPI_ISL_8314863","Johor","AY.79"
"EPI_ISL_8380538","Johor","AY.79"
"EPI_ISL_8380527","Johor","AY.79"
"EPI_ISL_8380546","Negeri Sembilan","AY.79"
"EPI_ISL_8380536","Melaka","AY.79"
"EPI_ISL_8405651","Negeri Sembilan","AY.79"
"EPI_ISL_8405646","Negeri Sembilan","AY.79"
"EPI_ISL_8405652","Negeri Sembilan","AY.79"
"EPI_ISL_8405638","Negeri Sembilan","AY.79"
"EPI_ISL_8606778","Johor","AY.79"
"EPI_ISL_8438471","Johor","AY.79"
"EPI_ISL_8438481","Johor","AY.79"
"EPI_ISL_8438517","Melaka","AY.79"
"EPI_ISL_9317723","Negeri Sembilan","AY.79"
"EPI_ISL_9579042","Pulau Pinang","AY.79"
"EPI_ISL_9579029","Pulau Pinang","AY.79"
"EPI_ISL_9578986","Pulau Pinang","AY.79"
"EPI_ISL_9579023","Pulau Pinang","AY.79"
"EPI_ISL_9578981","Pulau Pinang","AY.79"
"EPI_ISL_9608490","Sarawak","AY.79"
"EPI_ISL_10431136","Kelantan","AY.79"
"EPI_ISL_10431148","Kelantan","AY.79"
"EPI_ISL_9829358","Johor","AY.79"
"EPI_ISL_9829359","Johor","AY.79"
"EPI_ISL_9829345","Negeri Sembilan","AY.79"
"EPI_ISL_9829351","Johor","AY.79"
"EPI_ISL_10297306","Selangor","AY.79"
"EPI_ISL_9092745","Selangor","AY.79"
"EPI_ISL_9212386","Selangor","AY.79"
"EPI_ISL_9211296","Sabah","AY.79"
"EPI_ISL_9211628","Selangor","AY.79"
"EPI_ISL_9205488","Selangor","AY.79"
"EPI_ISL_9209918","Selangor","AY.79"
"EPI_ISL_9212030","Selangor","AY.79"
"EPI_ISL_9205286","Selangor","AY.79"
"EPI_ISL_10297339","Sabah","AY.79"
"EPI_ISL_9842681","Selangor","AY.79"
"EPI_ISL_10297292","Selangor","AY.79"
"EPI_ISL_10297318","Selangor","AY.79"
"EPI_ISL_10297304","Selangor","AY.79"
"EPI_ISL_10297305","Selangor","AY.79"
"EPI_ISL_10297325","Selangor","AY.79"
"EPI_ISL_10297286","Selangor","AY.79"
"EPI_ISL_10297323","Selangor","AY.79"
"EPI_ISL_10297291","Selangor","AY.79"
"EPI_ISL_10297358","Selangor","AY.79"
"EPI_ISL_9092725","Selangor","AY.79"
"EPI_ISL_9092724","Selangor","AY.79"
"EPI_ISL_9092758","Selangor","AY.79"
"EPI_ISL_9092728","Selangor","AY.79"
"EPI_ISL_9092752","Selangor","AY.79"
"EPI_ISL_9092726","Selangor","AY.79"
"EPI_ISL_9092723","Selangor","AY.79"
"EPI_ISL_9092751","Selangor","AY.79"
"EPI_ISL_9092713","Selangor","AY.79"
"EPI_ISL_9092761","Selangor","AY.79"
"EPI_ISL_9092711","Selangor","AY.79"
"EPI_ISL_9092749","Selangor","AY.79"
"EPI_ISL_9092739","Selangor","AY.79"
"EPI_ISL_9092746","Selangor","AY.79"
"EPI_ISL_9092734","Selangor","AY.79"
"EPI_ISL_9092747","Selangor","AY.79"
"EPI_ISL_9092753","Selangor","AY.79"
"EPI_ISL_9092743","Selangor","AY.79"
"EPI_ISL_9092722","Selangor","AY.79"
"EPI_ISL_9092740","Selangor","AY.79"
"EPI_ISL_9092744","Selangor","AY.79"
"EPI_ISL_9092750","Selangor","AY.79"
"EPI_ISL_9092710","Selangor","AY.79"
"EPI_ISL_9092754","Selangor","AY.79"
"EPI_ISL_9092762","Selangor","AY.79"
"EPI_ISL_9092720","Selangor","AY.79"
"EPI_ISL_9608491","Sarawak","AY.79"
"EPI_ISL_9608489","Sarawak","AY.79"
"EPI_ISL_9608536","Sarawak","AY.79"
"EPI_ISL_9579032","Pulau Pinang","AY.79"
"EPI_ISL_9579112","Pulau Pinang","AY.79"
"EPI_ISL_9000531","Pulau Pinang","AY.79"
"EPI_ISL_9579111","Pulau Pinang","AY.79"
"EPI_ISL_9579161","Pahang","AY.79"
"EPI_ISL_9579128","Pahang","AY.79"
"EPI_ISL_9578973","Perlis","AY.79"
"EPI_ISL_9579044","Pulau Pinang","AY.79"
"EPI_ISL_9579182","Pulau Pinang","AY.79"
"EPI_ISL_9578994","Pulau Pinang","AY.79"
"EPI_ISL_9579043","Pulau Pinang","AY.79"
"EPI_ISL_9579187","Pulau Pinang","AY.79"
"EPI_ISL_9579194","Pulau Pinang","AY.79"
"EPI_ISL_9579115","Pulau Pinang","AY.79"
"EPI_ISL_9579134","Pulau Pinang","AY.79"
"EPI_ISL_9579034","Pulau Pinang","AY.79"
"EPI_ISL_9579127","Pahang","AY.79"
"EPI_ISL_9579030","Pulau Pinang","AY.79"
"EPI_ISL_9579123","Pulau Pinang","AY.79"
"EPI_ISL_9579031","Pulau Pinang","AY.79"
"EPI_ISL_9579193","Pulau Pinang","AY.79"
"EPI_ISL_9579131","Pahang","AY.79"
"EPI_ISL_9579130","Pahang","AY.79"
"EPI_ISL_9579014","Pulau Pinang","AY.79"
"EPI_ISL_9579153","Pulau Pinang","AY.79"
"EPI_ISL_9579013","Pulau Pinang","AY.79"
"EPI_ISL_9579020","Pulau Pinang","AY.79"
"EPI_ISL_9579026","Pulau Pinang","AY.79"
"EPI_ISL_9579035","Pulau Pinang","AY.79"
"EPI_ISL_9578990","Pulau Pinang","AY.79"
"EPI_ISL_9579150","Pulau Pinang","AY.79"
"EPI_ISL_9578971","Pulau Pinang","AY.79"
"EPI_ISL_9578988","Pulau Pinang","AY.79"
"EPI_ISL_9579027","Pulau Pinang","AY.79"
"EPI_ISL_9579188","Pulau Pinang","AY.79"
"EPI_ISL_9579019","Pulau Pinang","AY.79"
"EPI_ISL_9579151","Pulau Pinang","AY.79"
"EPI_ISL_9578985","Pulau Pinang","AY.79"
"EPI_ISL_9579146","Pulau Pinang","AY.79"
"EPI_ISL_9579036","Pulau Pinang","AY.79"
"EPI_ISL_9579028","Pulau Pinang","AY.79"
"EPI_ISL_9579006","Perlis","AY.79"
"EPI_ISL_9578992","Pulau Pinang","AY.79"
"EPI_ISL_9579192","Pulau Pinang","AY.79"
"EPI_ISL_9579114","Pulau Pinang","AY.79"
"EPI_ISL_9579024","Pulau Pinang","AY.79"
"EPI_ISL_9579022","Pulau Pinang","AY.79"
"EPI_ISL_9579033","Pulau Pinang","AY.79"
"EPI_ISL_9579015","Pulau Pinang","AY.79"
"EPI_ISL_9578961","Pulau Pinang","AY.79"
"EPI_ISL_9578987","Pulau Pinang","AY.79"
"EPI_ISL_9578959","Pulau Pinang","AY.79"
"EPI_ISL_9579040","Pulau Pinang","AY.79"
"EPI_ISL_9579039","Pulau Pinang","AY.79"
"EPI_ISL_9579008","Pulau Pinang","AY.79"
"EPI_ISL_9579158","Pulau Pinang","AY.79"
"EPI_ISL_9578979","Pulau Pinang","AY.79"
"EPI_ISL_9578977","Pulau Pinang","AY.79"
"EPI_ISL_9579113","Pulau Pinang","AY.79"
"EPI_ISL_9579045","Pahang","AY.79"
"EPI_ISL_9579190","Pulau Pinang","AY.79"
"EPI_ISL_9579017","Pulau Pinang","AY.79"
"EPI_ISL_9579144","Pulau Pinang","AY.79"
"EPI_ISL_9578978","Pulau Pinang","AY.79"
"EPI_ISL_9579018","Pulau Pinang","AY.79"
"EPI_ISL_9579021","Pulau Pinang","AY.79"
"EPI_ISL_9579126","Pahang","AY.79"
"EPI_ISL_9579155","Pulau Pinang","AY.79"
"EPI_ISL_9578975","Pulau Pinang","AY.79"
"EPI_ISL_9578972","Perlis","AY.79"
"EPI_ISL_9579157","Pulau Pinang","AY.79"
"EPI_ISL_9579196","Pulau Pinang","AY.79"
"EPI_ISL_9579191","Pulau Pinang","AY.79"
"EPI_ISL_9579000","Pulau Pinang","AY.79"
"EPI_ISL_9578963","Pulau Pinang","AY.79"
"EPI_ISL_9579117","Selangor","AY.79"
"EPI_ISL_10397122","Johor","AY.79"
"EPI_ISL_10397072","Negeri Sembilan","AY.79"
"EPI_ISL_10397071","Negeri Sembilan","AY.79"
"EPI_ISL_10397058","Johor","AY.79"
"EPI_ISL_10397114","Negeri Sembilan","AY.79"
"EPI_ISL_10397057","Negeri Sembilan","AY.79"
"EPI_ISL_10397112","Negeri Sembilan","AY.79"
"EPI_ISL_10397073","Melaka","AY.79"
"EPI_ISL_10397086","Negeri Sembilan","AY.79"
"EPI_ISL_10397064","Johor","AY.79"
"EPI_ISL_10397099","Negeri Sembilan","AY.79"
"EPI_ISL_10397069","Johor","AY.79"
"EPI_ISL_9317753","Negeri Sembilan","AY.79"
"EPI_ISL_9317736","Negeri Sembilan","AY.79"
"EPI_ISL_10397074","Johor","AY.79"
"EPI_ISL_9317716","Negeri Sembilan","AY.79"
"EPI_ISL_9317722","Negeri Sembilan","AY.79"
"EPI_ISL_10066376","Selangor","AY.79"
"EPI_ISL_10073048","Selangor","AY.79"
"EPI_ISL_10073121","Selangor","AY.79"
"EPI_ISL_10073419","Selangor","AY.79"
"EPI_ISL_10073250","Selangor","AY.79"
"EPI_ISL_9829882","Kelantan","AY.79"
"EPI_ISL_10431140","Kelantan","AY.79"
"EPI_ISL_10431143","Kelantan","AY.79"
"EPI_ISL_9829349","Johor","AY.79"
"EPI_ISL_9829384","Johor","AY.79"
"EPI_ISL_9829370","Johor","AY.79"
"EPI_ISL_10397062","Johor","AY.79"
"EPI_ISL_9211481","Selangor","AY.79"
"EPI_ISL_9608481","Sarawak","AY.79"
"EPI_ISL_10431129","Kelantan","AY.79"
"EPI_ISL_10431141","Kelantan","AY.79"
"EPI_ISL_10431147","Kelantan","AY.79"
"EPI_ISL_10431134","Kelantan","AY.79"
"EPI_ISL_9829344","Negeri Sembilan","AY.79"
"EPI_ISL_9829363","Johor","AY.79"
"EPI_ISL_9829369","Johor","AY.79"
"EPI_ISL_9829364","Johor","AY.79"
"EPI_ISL_9829376","Negeri Sembilan","AY.79"
"EPI_ISL_9829352","Johor","AY.79"
"EPI_ISL_10590754","WP Kuala Lumpur","AY.79"
"EPI_ISL_10590726","Selangor","AY.79"
"EPI_ISL_10590710","Selangor","AY.79"
"EPI_ISL_10590717","Selangor","AY.79"
"EPI_ISL_10590763","Selangor","AY.79"
"EPI_ISL_10590756","WP Kuala Lumpur","AY.79"
"EPI_ISL_10590771","WP Kuala Lumpur","AY.79"
"EPI_ISL_10590711","Selangor","AY.79"
"EPI_ISL_10590727","Selangor","AY.79"
"EPI_ISL_10590770","Selangor","AY.79"
"EPI_ISL_10657470","Selangor","AY.79"
"EPI_ISL_10657354","Sabah","AY.79"
"EPI_ISL_10439971","Kelantan","AY.79"
"EPI_ISL_10549465","Johor","AY.79"
"EPI_ISL_10590767","Selangor","AY.79"
"EPI_ISL_10692530","Johor","AY.79"
"EPI_ISL_10692500","Johor","AY.79"
"EPI_ISL_10692502","Johor","AY.79"
"EPI_ISL_10692507","Johor","AY.79"
"EPI_ISL_10728457","Negeri Sembilan","AY.79"
"EPI_ISL_10692495","Johor","AY.79"
"EPI_ISL_10652466","Terengganu","AY.79"
"EPI_ISL_10652482","Kelantan","AY.79"
"EPI_ISL_10652479","Perak","AY.79"
"EPI_ISL_10652499","Terengganu","AY.79"
"EPI_ISL_10652465","Terengganu","AY.79"
"EPI_ISL_10652470","Perak","AY.79"
"EPI_ISL_10652476","Perak","AY.79"
"EPI_ISL_10652498","Terengganu","AY.79"
"EPI_ISL_10652496","Terengganu","AY.79"
"EPI_ISL_10692505","Johor","AY.79"
"EPI_ISL_10728456","Negeri Sembilan","AY.79"
"EPI_ISL_10652500","Terengganu","AY.79"
"EPI_ISL_10439970","Kelantan","AY.79"
"EPI_ISL_10439973","Kelantan","AY.79"
"EPI_ISL_10692498","Johor","AY.79"
"EPI_ISL_10692528","Johor","AY.79"
"EPI_ISL_10692527","Johor","AY.79"
"EPI_ISL_10692506","Johor","AY.79"
"EPI_ISL_10590745","Selangor","AY.79"
"EPI_ISL_10590769","WP Kuala Lumpur","AY.79"
"EPI_ISL_10590725","Selangor","AY.79"
"EPI_ISL_10590757","WP Kuala Lumpur","AY.79"
"EPI_ISL_10590720","Selangor","AY.79"
"EPI_ISL_10590761","WP Kuala Lumpur","AY.79"
"EPI_ISL_10590732","WP Kuala Lumpur","AY.79"
"EPI_ISL_10590737","Selangor","AY.79"
"EPI_ISL_10590744","Selangor","AY.79"
"EPI_ISL_10495868","Kelantan","AY.79"
"EPI_ISL_10512212","Sarawak","AY.79"
"EPI_ISL_10431149","Kelantan","AY.79"
"EPI_ISL_10494688","Selangor","AY.79"
"EPI_ISL_10495864","Sabah","AY.79"
"EPI_ISL_10495876","Kelantan","AY.79"
"EPI_ISL_10495855","Kelantan","AY.79"
"EPI_ISL_10495853","Kelantan","AY.79"
"EPI_ISL_10495862","Kelantan","AY.79"
"EPI_ISL_10495845","Kelantan","AY.79"
"EPI_ISL_10495877","Kelantan","AY.79"
"EPI_ISL_10692504","Johor","AY.79"
"EPI_ISL_10692508","Johor","AY.79"
"EPI_ISL_10692518","Melaka","AY.79"
"EPI_ISL_10692509","Johor","AY.79"
"EPI_ISL_10692520","Melaka","AY.79"
"EPI_ISL_10692512","Melaka","AY.79"
"EPI_ISL_10590752","WP Kuala Lumpur","AY.79"
"EPI_ISL_11050302","Pahang","AY.79"
"EPI_ISL_11078756","WP Kuala Lumpur","AY.79"
"EPI_ISL_11078754","WP Kuala Lumpur","AY.79"
"EPI_ISL_11078737","WP Kuala Lumpur","AY.79"
"EPI_ISL_10942292","Negeri Sembilan","AY.79"
"EPI_ISL_10942321","Johor","AY.79"
"EPI_ISL_10942332","Johor","AY.79"
"EPI_ISL_10942310","Negeri Sembilan","AY.79"
"EPI_ISL_10942280","Johor","AY.79"
"EPI_ISL_11323772","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323789","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323768","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323788","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323825","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323799","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323783","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323816","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323766","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323769","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323829","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323792","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323774","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323771","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323794","WP Kuala Lumpur","AY.79"
"EPI_ISL_11112405","Pahang","AY.79"
"EPI_ISL_11117205","Pahang","AY.79"
"EPI_ISL_11112447","Pulau Pinang","AY.79"
"EPI_ISL_11112448","Pulau Pinang","AY.79"
"EPI_ISL_11112420","Pulau Pinang","AY.79"
"EPI_ISL_11112443","Pulau Pinang","AY.79"
"EPI_ISL_11112425","Pulau Pinang","AY.79"
"EPI_ISL_11112477","Pulau Pinang","AY.79"
"EPI_ISL_11112430","Pulau Pinang","AY.79"
"EPI_ISL_11112439","Pulau Pinang","AY.79"
"EPI_ISL_11112427","Pulau Pinang","AY.79"
"EPI_ISL_11112429","Pulau Pinang","AY.79"
"EPI_ISL_11112415","Pulau Pinang","AY.79"
"EPI_ISL_11112432","Pulau Pinang","AY.79"
"EPI_ISL_11112418","Pulau Pinang","AY.79"
"EPI_ISL_11112414","Pulau Pinang","AY.79"
"EPI_ISL_11112422","Pulau Pinang","AY.79"
"EPI_ISL_11112421","Pulau Pinang","AY.79"
"EPI_ISL_11112440","Pulau Pinang","AY.79"
"EPI_ISL_11112437","Pahang","AY.79"
"EPI_ISL_11112428","Pulau Pinang","AY.79"
"EPI_ISL_11112426","Pulau Pinang","AY.79"
"EPI_ISL_11117196","Pulau Pinang","AY.79"
"EPI_ISL_11117195","Pulau Pinang","AY.79"
"EPI_ISL_10942302","Johor","AY.79"
"EPI_ISL_10942334","Negeri Sembilan","AY.79"
"EPI_ISL_10942350","Negeri Sembilan","AY.79"
"EPI_ISL_10942333","Johor","AY.79"
"EPI_ISL_10942316","Johor","AY.79"
"EPI_ISL_10942304","Johor","AY.79"
"EPI_ISL_10942295","Negeri Sembilan","AY.79"
"EPI_ISL_10942352","Negeri Sembilan","AY.79"
"EPI_ISL_10969026","Perak","AY.79"
"EPI_ISL_10969012","Kelantan","AY.79"
"EPI_ISL_10810951","Perak","AY.79"
"EPI_ISL_10810954","Terengganu","AY.79"
"EPI_ISL_10810956","Terengganu","AY.79"
"EPI_ISL_10810964","Kelantan","AY.79"
"EPI_ISL_10969045","Kelantan","AY.79"
"EPI_ISL_10969036","Perak","AY.79"
"EPI_ISL_10969123","Kelantan","AY.79"
"EPI_ISL_10969016","Kelantan","AY.79"
"EPI_ISL_10969013","Kedah","AY.79"
"EPI_ISL_10969028","Perak","AY.79"
"EPI_ISL_10968981","Kelantan","AY.79"
"EPI_ISL_10969033","Kelantan","AY.79"
"EPI_ISL_10969030","Terengganu","AY.79"
"EPI_ISL_10969154","Kelantan","AY.79"
"EPI_ISL_10969143","Perak","AY.79"
"EPI_ISL_10969052","Perak","AY.79"
"EPI_ISL_10969059","Kelantan","AY.79"
"EPI_ISL_11010507","Kelantan","AY.79"
"EPI_ISL_10810970","Kelantan","AY.79"
"EPI_ISL_10810965","Kelantan","AY.79"
"EPI_ISL_10810960","Kelantan","AY.79"
"EPI_ISL_10810963","Kelantan","AY.79"
"EPI_ISL_10969018","Kelantan","AY.79"
"EPI_ISL_10969029","Terengganu","AY.79"
"EPI_ISL_10969019","Kelantan","AY.79"
"EPI_ISL_10969015","Kelantan","AY.79"
"EPI_ISL_10969011","Kelantan","AY.79"
"EPI_ISL_10969014","Kelantan","AY.79"
"EPI_ISL_10969126","Kelantan","AY.79"
"EPI_ISL_10969017","Kelantan","AY.79"
"EPI_ISL_10969057","Kelantan","AY.79"
"EPI_ISL_10969118","Kelantan","AY.79"
"EPI_ISL_10969135","Terengganu","AY.79"
"EPI_ISL_10969008","Kelantan","AY.79"
"EPI_ISL_10969127","Kedah","AY.79"
"EPI_ISL_10969120","Kelantan","AY.79"
"EPI_ISL_10969058","Kelantan","AY.79"
"EPI_ISL_10969009","Kelantan","AY.79"
"EPI_ISL_10969025","Kelantan","AY.79"
"EPI_ISL_10969007","Kelantan","AY.79"
"EPI_ISL_10969111","Kelantan","AY.79"
"EPI_ISL_10969027","Perak","AY.79"
"EPI_ISL_10969031","Kelantan","AY.79"
"EPI_ISL_10969137","Perak","AY.79"
"EPI_ISL_10969069","Kelantan","AY.79"
"EPI_ISL_10969116","Kelantan","AY.79"
"EPI_ISL_10969022","Kelantan","AY.79"
"EPI_ISL_10969060","Kelantan","AY.79"
"EPI_ISL_10969010","Kelantan","AY.79"
"EPI_ISL_10969056","Kelantan","AY.79"
"EPI_ISL_10969125","Kelantan","AY.79"
"EPI_ISL_10969136","Terengganu","AY.79"
"EPI_ISL_10969006","Kelantan","AY.79"
"EPI_ISL_10969134","Terengganu","AY.79"
"EPI_ISL_10969032","Kelantan","AY.79"
"EPI_ISL_10969066","Kelantan","AY.79"
"EPI_ISL_10969150","Perak","AY.79"
"EPI_ISL_10968980","Kelantan","AY.79"
"EPI_ISL_10969024","Kelantan","AY.79"
"EPI_ISL_10969138","Kelantan","AY.79"
"EPI_ISL_10969122","Kelantan","AY.79"
"EPI_ISL_10969132","Kelantan","AY.79"
"EPI_ISL_10969113","Perak","AY.79"
"EPI_ISL_10969021","Kelantan","AY.79"
"EPI_ISL_10969112","Perak","AY.79"
"EPI_ISL_10969139","Kelantan","AY.79"
"EPI_ISL_10969048","Kelantan","AY.79"
"EPI_ISL_10969129","Kelantan","AY.79"
"EPI_ISL_10969063","Kelantan","AY.79"
"EPI_ISL_10969062","Kelantan","AY.79"
"EPI_ISL_10969117","Kelantan","AY.79"
"EPI_ISL_10969131","Kelantan","AY.79"
"EPI_ISL_10969034","Kelantan","AY.79"
"EPI_ISL_10969114","Perak","AY.79"
"EPI_ISL_10969115","Kelantan","AY.79"
"EPI_ISL_10969051","Kelantan","AY.79"
"EPI_ISL_10969041","Kelantan","AY.79"
"EPI_ISL_10969003","Perak","AY.79"
"EPI_ISL_10969002","Kelantan","AY.79"
"EPI_ISL_10969130","Kelantan","AY.79"
"EPI_ISL_10969023","Kelantan","AY.79"
"EPI_ISL_10969124","Kelantan","AY.79"
"EPI_ISL_10969128","Perak","AY.79"
"EPI_ISL_10969141","Kelantan","AY.79"
"EPI_ISL_10969153","Kelantan","AY.79"
"EPI_ISL_10969035","Kelantan","AY.79"
"EPI_ISL_10969121","Kelantan","AY.79"
"EPI_ISL_10969055","Kelantan","AY.79"
"EPI_ISL_10969140","Kelantan","AY.79"
"EPI_ISL_10969070","Kelantan","AY.79"
"EPI_ISL_10969004","Perak","AY.79"
"EPI_ISL_10969037","Perak","AY.79"
"EPI_ISL_10969020","Kelantan","AY.79"
"EPI_ISL_11010499","Kelantan","AY.79"
"EPI_ISL_11010497","Kelantan","AY.79"
"EPI_ISL_11010513","Kelantan","AY.79"
"EPI_ISL_11010506","Kelantan","AY.79"
"EPI_ISL_11010511","Perak","AY.79"
"EPI_ISL_11010502","Kelantan","AY.79"
"EPI_ISL_11010501","Kelantan","AY.79"
"EPI_ISL_11010504","Kelantan","AY.79"
"EPI_ISL_11010514","Kelantan","AY.79"
"EPI_ISL_10810971","Terengganu","AY.79"
"EPI_ISL_10810952","Perak","AY.79"
"EPI_ISL_10810955","Terengganu","AY.79"
"EPI_ISL_10810966","Kelantan","AY.79"
"EPI_ISL_10810961","Kelantan","AY.79"
"EPI_ISL_10810957","Terengganu","AY.79"
"EPI_ISL_11323785","WP Kuala Lumpur","AY.79"
"EPI_ISL_11323787","WP Kuala Lumpur","AY.79"
