"SeqName","AccID","Collectiondate","Clade","qc.overallScore","qc.overallStatus","OriginLab","SubmittingLab"
"hCoV-19/Malaysia/IMR_CV02772/2021","EPI_ISL_6773974","2021-09-07","21J (Delta)","0","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02757/2021","EPI_ISL_6773975","2021-09-02","21J (Delta)","0","good","Hospital Lahat Datu","IMR"
"hCoV-19/Malaysia/IMR_WC578271/2021","EPI_ISL_6773976","2021-11-05","21J (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_CV02488/2021","EPI_ISL_6773977","2021-08-02","21I (Delta)","0","good","Pejabat Kesihatan Kawasan Tawau","IMR"
"hCoV-19/Malaysia/IMR_CV02320/2021","EPI_ISL_6773978","2021-08-02","21J (Delta)","0.694444","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02222/2021","EPI_ISL_6773979","2021-07-19","21J (Delta)","1.5625","good","Hospital Wanita Dan Kanak-Kanak Sabah","IMR"
"hCoV-19/Malaysia/IMR_CV02225/2021","EPI_ISL_6773980","2021-07-19","21J (Delta)","0","good","Hospital Wanita Dan Kanak-Kanak Sabah","IMR"
"hCoV-19/Malaysia/IMR_CV02442/2021","EPI_ISL_6773981","2021-07-20","21I (Delta)","0","good","Pejabat Kesihatan Daerah Kampar","IMR"
"hCoV-19/Malaysia/IMR_CV02444/2021","EPI_ISL_6773982","2021-07-20","21I (Delta)","0","good","Pejabat Kesihatan Daerah Kampar","IMR"
"hCoV-19/Malaysia/IMR_WC578968/2021","EPI_ISL_6773983","2021-11-05","21I (Delta)","1.5625","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_WC578963/2021","EPI_ISL_6773984","2021-11-05","21J (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_WC578962/2021","EPI_ISL_6773985","2021-11-06","21I (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_CV02998/2021","EPI_ISL_6773990","2021-10-02","21J (Delta)","0","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02994/2021","EPI_ISL_6773991","2021-09-28","21I (Delta)","0","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02846/2021","EPI_ISL_6773992","2021-09-16","21J (Delta)","0.694444","good","Hospital Ampang","IMR"
"hCoV-19/Malaysia/IMR_CV02760/2021","EPI_ISL_6773993","2021-09-03","21J (Delta)","0","good","Hospital Lahat Datu","IMR"
"hCoV-19/Malaysia/IMR_WC578269/2021","EPI_ISL_6773994","2021-11-05","21I (Delta)","0.694444","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_CV02224/2021","EPI_ISL_6773995","2021-07-20","21I (Delta)","0","good","Hospital Wanita Dan Kanak-Kanak Sabah","IMR"
"hCoV-19/Malaysia/IMR_CV02228/2021","EPI_ISL_6773996","2021-07-20","21J (Delta)","0","good","Hospital Wanita Dan Kanak-Kanak Sabah","IMR"
"hCoV-19/Malaysia/IMR_CV02234/2021","EPI_ISL_6773997","2021-07-24","21I (Delta)","0","good","Hospital Sultan Abdul Halim","IMR"
"hCoV-19/Malaysia/IMR_CV02144/2021","EPI_ISL_6773998","2021-07-25","21I (Delta)","0","good","Jabatan Kesihatan Negeri Pahang","IMR"
"hCoV-19/Malaysia/IMR_WC578907/2021","EPI_ISL_6773999","2021-11-05","21I (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_WC578920/2021","EPI_ISL_6774000","2021-11-05","21I (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_WC578864/2021","EPI_ISL_6774001","2021-11-05","21J (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_WC578863/2021","EPI_ISL_6774002","2021-11-05","21I (Delta)","2.777778","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_WC578851/2021","EPI_ISL_6774003","2021-11-05","21J (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_WC578841/2021","EPI_ISL_6774004","2021-11-05","21I (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_WC578840/2021","EPI_ISL_6774005","2021-11-05","21J (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_CV03020/2021","EPI_ISL_6774006","2021-10-14","21J (Delta)","0","good","Jabatan Kesihatan Negeri WP Labuan","IMR"
"hCoV-19/Malaysia/IMR_CV03011/2021","EPI_ISL_6774007","2021-10-08","21I (Delta)","0","good","Hospital Lahat Datu","IMR"
"hCoV-19/Malaysia/IMR_WC578266/2021","EPI_ISL_6774008","2021-11-05","21I (Delta)","0.173611","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_CV02893/2021","EPI_ISL_6774009","2021-09-10","21J (Delta)","0","good","Hospital Lahat Datu","IMR"
"hCoV-19/Malaysia/IMR_CV02888/2021","EPI_ISL_6774010","2021-09-07","21I (Delta)","0","good","Hospital Lahat Datu","IMR"
"hCoV-19/Malaysia/IMR_CV02885/2021","EPI_ISL_6774011","2021-09-07","21J (Delta)","0","good","Hospital Lahat Datu","IMR"
"hCoV-19/Malaysia/IMR_CV02880/2021","EPI_ISL_6774012","2021-09-06","21I (Delta)","0","good","Hospital Lahat Datu","IMR"
"hCoV-19/Malaysia/IMR_CV02866/2021","EPI_ISL_6774013","2021-09-16","21I (Delta)","0","good","Hospital Labuan","IMR"
"hCoV-19/Malaysia/IMR_CV02803/2021","EPI_ISL_6774014","2021-09-14","21J (Delta)","0.694444","good","Pejabat Kesihan Lembah Pantai","IMR"
"hCoV-19/Malaysia/IMR_CV02795/2021","EPI_ISL_6774015","2021-09-11","21I (Delta)","0","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02738/2021","EPI_ISL_6774016","2021-08-13","21I (Delta)","0","good","Shell Malaysia","IMR"
"hCoV-19/Malaysia/IMR_CV02190/2021","EPI_ISL_6774017","2021-07-28","21I (Delta)","0","good","Klinik Kesihatan Tawau","IMR"
"hCoV-19/Malaysia/IMR_CV02326/2021","EPI_ISL_6774018","2021-08-04","21I (Delta)","0","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02327/2021","EPI_ISL_6774019","2021-08-05","21I (Delta)","0","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02213/2021","EPI_ISL_6774020","2021-08-03","21J (Delta)","0","good","Hospital Ampang","IMR"
"hCoV-19/Malaysia/IMR_CV02226/2021","EPI_ISL_6774021","2021-07-19","21J (Delta)","0","good","Hospital Wanita Dan Kanak-Kanak Sabah","IMR"
"hCoV-19/Malaysia/IMR_CV02241/2021","EPI_ISL_6774022","2021-08-05","21J (Delta)","2.777778","good","Hospital Pakar Sultanah Fatimah","IMR"
"hCoV-19/Malaysia/IMR_CV02274/2021","EPI_ISL_6774023","2021-08-04","21I (Delta)","0","good","Hospital Ampang","IMR"
"hCoV-19/Malaysia/IMR_CV02278/2021","EPI_ISL_6774024","2021-08-04","21I (Delta)","0","good","Hospital Ampang","IMR"
"hCoV-19/Malaysia/IMR_CV02918/2021","EPI_ISL_6774025","2021-09-06","21I (Delta)","1.5625","good","Hospital Queen Elizabeth","IMR"
"hCoV-19/Malaysia/IMR_CV02890/2021","EPI_ISL_6774026","2021-09-08","21J (Delta)","0","good","Hospital Lahat Datu","IMR"
"hCoV-19/Malaysia/IMR_CV02868/2021","EPI_ISL_6774027","2021-09-14","21I (Delta)","0","good","Hospital Labuan","IMR"
"hCoV-19/Malaysia/IMR_CV02739/2021","EPI_ISL_6774028","2021-08-13","21J (Delta)","0","good","Shell Malaysia","IMR"
"hCoV-19/Malaysia/IMR_CV02417/2021","EPI_ISL_6774029","2021-08-11","21I (Delta)","0","good","Hospital Pakar Sultanah Fatimah","IMR"
"hCoV-19/Malaysia/IMR_WC578824/2021","EPI_ISL_6774030","2021-11-05","21J (Delta)","0.173611","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_CV02388/2021","EPI_ISL_6774031","2021-08-06","21J (Delta)","0.173611","good","Hospital Ampang","IMR"
"hCoV-19/Malaysia/IMR_CV02771/2021","EPI_ISL_6774032","2021-09-07","20H (Beta, V2)","0.173611","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_WC578270/2021","EPI_ISL_6774033","2021-11-05","20H (Beta, V2)","0.173611","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_CV02443/2021","EPI_ISL_6774034","2021-07-20","20H (Beta, V2)","0.173611","good","Pejabat Kesihatan Daerah Kampar","IMR"
"hCoV-19/Malaysia/IMR_CV02233/2021","EPI_ISL_6774035","2021-10-28","20H (Beta, V2)","0.694444","good","Pejabat Kesihatan Daerah Seberang Perai Tengah","IMR"
"hCoV-19/Malaysia/IMR_CV02153/2021","EPI_ISL_6774036","2021-07-29","20H (Beta, V2)","0.173611","good","Jabatan Kesihatan Negeri Pahang","IMR"
"hCoV-19/Malaysia/IMR_CV02942/2021","EPI_ISL_6774037","2021-09-20","20H (Beta, V2)","0.173611","good","Hospital Lahat Datu","IMR"
"hCoV-19/Malaysia/IMR_CV02652/2021","EPI_ISL_6774038","2021-07-22","21J (Delta)","0","good","Thomson Hospital Kota Damansara","IMR"
"hCoV-19/Malaysia/IMR_WC578807/2021","EPI_ISL_6774039","2021-11-06","21J (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_WC578262/2021","EPI_ISL_6774040","2021-11-05","21I (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_CV02909/2021","EPI_ISL_6774041","2021-09-15","21J (Delta)","0","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02140/2021","EPI_ISL_6774042","2021-07-29","21I (Delta)","0.173611","good","Jabatan Kesihatan Negeri Pahang","IMR"
"hCoV-19/Malaysia/IMR_CV02793/2021","EPI_ISL_6774043","2021-09-10","21J (Delta)","0.173611","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_WC578966/2021","EPI_ISL_6774044","2021-11-05","21J (Delta)","0","good","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_CV02742/2021","EPI_ISL_6774045","2021-08-13","21J (Delta)","0","good","Shell Malaysia","IMR"
"hCoV-19/Malaysia/IMR_CV02461/2021","EPI_ISL_6774046","2021-08-01","21J (Delta)","0","good","Hospital Sultanah Bahiyah","IMR"
"hCoV-19/Malaysia/IMR_WC578954/2021","EPI_ISL_6774047","2021-11-05","21J (Delta)","30.864198","mediocre","Jabatan Kesihatan Negeri Selangor","IMR"
"hCoV-19/Malaysia/IMR_CV02850/2021","EPI_ISL_6774048","2021-09-13","21J (Delta)","39.45701","mediocre","Hospital Tengku Ampuan Jemaah","IMR"
"hCoV-19/Malaysia/IMR_CV02828/2021","EPI_ISL_6774049","2021-09-12","21I (Delta)","43.475734","mediocre","Hospital Queen Elizabeth","IMR"
"hCoV-19/Malaysia/IMR_CV02323/2021","EPI_ISL_6774050","2021-08-03","21J (Delta)","0.221248","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02319/2021","EPI_ISL_6774051","2021-08-02","21J (Delta)","1.01487","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02318/2021","EPI_ISL_6774052","2021-08-02","21I (Delta)","6.047956","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02321/2021","EPI_ISL_6774053","2021-08-02","21I (Delta)","6.740754","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/IMR_CV02943/2021","EPI_ISL_6774054","2021-09-23","21J (Delta)","11.610291","good","Hospital Lahat Datu","IMR"
"hCoV-19/Malaysia/IMR_CV02203/2021","EPI_ISL_6774055","2021-08-01","21I (Delta)","7.944047","good","Hospital Sultan Ismail","IMR"
"hCoV-19/Malaysia/IMR_CV02764/2021","EPI_ISL_6774056","2021-08-31","21J (Delta)","19.290123","good","Hospital Sungai Buloh","IMR"
"hCoV-19/Malaysia/MGI_GS0006/2021","EPI_ISL_6825217","2021-08-20","21I (Delta)","1.5625","good","unknown","MGVI"
"hCoV-19/Malaysia/MGI_GS0030/2021","EPI_ISL_6825218","2021-08-26","21I (Delta)","1.5625","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0036/2021","EPI_ISL_6825219","2021-08-26","21I (Delta)","11.111111","good","Hospital Kuala Lumpur","MGVI"
"hCoV-19/Malaysia/MGI_GS0054/2021","EPI_ISL_6825220","2021-08-26","21I (Delta)","6.179753","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGI_GS0057/2021","EPI_ISL_6825221","2021-08-24","21I (Delta)","1.5625","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGI_GS0059/2021","EPI_ISL_6825222","2021-08-23","21I (Delta)","2.777778","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGI_GS0064/2021","EPI_ISL_6825223","2021-08-07","21J (Delta)","36.111111","mediocre","Pejabat Kesihatan Daerah Kota Marudu","MGVI"
"hCoV-19/Malaysia/MGI_GS0094/2021","EPI_ISL_6825224","2021-08-24","21J (Delta)","5.667778","good","Pusat Kesihatan Kawasan Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0231/2021","EPI_ISL_6825225","2021-09-14","21J (Delta)","0","good","Hospital Duchess Of Kent","MGVI"
"hCoV-19/Malaysia/MGI_GS0232/2021","EPI_ISL_6825226","2021-09-12","21J (Delta)","0","good","Hospital Duchess Of Kent","MGVI"
"hCoV-19/Malaysia/MGI_GS0233/2021","EPI_ISL_6825227","2021-09-13","21J (Delta)","0","good","Hospital Duchess Of Kent","MGVI"
"hCoV-19/Malaysia/MGI_GS0234/2021","EPI_ISL_6825228","2021-09-13","21J (Delta)","0","good","Hospital Duchess Of Kent","MGVI"
"hCoV-19/Malaysia/MGI_GS0236/2021","EPI_ISL_6825229","2021-09-12","21J (Delta)","0","good","Hospital Duchess Of Kent","MGVI"
"hCoV-19/Malaysia/MGI_GS0237/2021","EPI_ISL_6825230","2021-09-13","21J (Delta)","1.5625","good","Hospital Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0239/2021","EPI_ISL_6825231","2021-09-06","21J (Delta)","0.173611","good","Hospital Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0240/2021","EPI_ISL_6825232","2021-09-05","21I (Delta)","0","good","Hospital Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0242/2021","EPI_ISL_6825233","2021-09-13","21I (Delta)","0","good","Hospital Lahad Datu","MGVI"
"hCoV-19/Malaysia/MGI_GS0243/2021","EPI_ISL_6825234","2021-09-13","21J (Delta)","0","good","Hospital Lahad Datu","MGVI"
"hCoV-19/Malaysia/MGI_GS0245/2021","EPI_ISL_6825235","2021-09-13","21J (Delta)","0.173611","good","Hospital Lahad Datu","MGVI"
"hCoV-19/Malaysia/MGI_GS0246/2021","EPI_ISL_6825236","2021-09-15","21J (Delta)","0","good","Hospital Lahad Datu","MGVI"
"hCoV-19/Malaysia/MGI_GS0247/2021","EPI_ISL_6825237","2021-09-14","21J (Delta)","0","good","Hospital Lahad Datu","MGVI"
"hCoV-19/Malaysia/MGI_GS0248/2021","EPI_ISL_6825238","2021-09-16","21J (Delta)","0","good","Hospital Lahad Datu","MGVI"
"hCoV-19/Malaysia/MGI_GS0249/2021","EPI_ISL_6825239","2021-09-09","21I (Delta)","0","good","Hospital Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0251/2021","EPI_ISL_6825240","2021-09-05","21I (Delta)","0","good","Hospital Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0252/2021","EPI_ISL_6825241","2021-09-09","21I (Delta)","0","good","Hospital Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0254/2021","EPI_ISL_6825242","2021-09-14","21I (Delta)","0","good","Hospital Duchess Of Kent","MGVI"
"hCoV-19/Malaysia/MGI_GS0255/2021","EPI_ISL_6825243","2021-09-16","21J (Delta)","0","good","Hospital Duchess Of Kent","MGVI"
"hCoV-19/Malaysia/MGI_GS0256/2021","EPI_ISL_6825244","2021-09-16","21J (Delta)","0","good","Hospital Duchess Of Kent","MGVI"
"hCoV-19/Malaysia/MGI_GS0259/2021","EPI_ISL_6825245","2021-09-14","21J (Delta)","2.777778","good","Hospital Lahad Datu","MGVI"
"hCoV-19/Malaysia/MGI_GS0260/2021","EPI_ISL_6825246","2021-09-16","21J (Delta)","0","good","Pejabat Kesihatan Kawasan Lahad Datu","MGVI"
"hCoV-19/Malaysia/MGI_GS0261/2021","EPI_ISL_6825247","2021-09-13","21I (Delta)","0","good","Hospital Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0262/2021","EPI_ISL_6825248","2021-09-07","21I (Delta)","0","good","Hospital Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0264/2021","EPI_ISL_6825249","2021-09-09","21I (Delta)","0","good","Hospital Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0265/2021","EPI_ISL_6825250","2021-08-15","21I (Delta)","0","good","Hospital Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0266/2021","EPI_ISL_6825251","2021-09-19","21J (Delta)","0","good","Jabatan Kesihatan WP Labuan","MGVI"
"hCoV-19/Malaysia/MGI_GS0271/2021","EPI_ISL_6825252","2021-09-15","21J (Delta)","0","good","Hospital Keningau","MGVI"
"hCoV-19/Malaysia/MGI_GS0272/2021","EPI_ISL_6825253","2021-09-28","21I (Delta)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGI_GS0273/2021","EPI_ISL_6825254","2021-09-27","21I (Delta)","1.5625","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0274/2021","EPI_ISL_6825255","2021-09-26","21I (Delta)","0.694444","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0275/2021","EPI_ISL_6825256","2021-09-27","21I (Delta)","0.694444","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0276/2021","EPI_ISL_6825257","2021-09-25","21I (Delta)","57.8125","mediocre","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0277/2021","EPI_ISL_6825258","2021-09-21","21I (Delta)","0","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0278/2021","EPI_ISL_6825259","2021-09-26","21I (Delta)","2.777778","good","Hospital Tengku Ampuan Jemaah","MGVI"
"hCoV-19/Malaysia/MGI_GS0281/2021","EPI_ISL_6825260","2021-09-21","21I (Delta)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGI_GS0283/2021","EPI_ISL_6825261","2021-09-19","21J (Delta)","0","good","Jabatan Kesihatan WP Labuan","MGVI"
"hCoV-19/Malaysia/MGI_GS0284/2021","EPI_ISL_6825262","2021-09-15","21J (Delta)","2.777778","good","Hospital Duchess Of Kent","MGVI"
"hCoV-19/Malaysia/MGI_HCTM-UBM10/2021","EPI_ISL_6825263","2021-06-10","21A (Delta)","0","good","Hospital Canselor Tuanku Muhriz UKM","MGVI"
"hCoV-19/Malaysia/MGI_HCTM-UBM12/2021","EPI_ISL_6825264","2021-06-17","21A (Delta)","0","good","Hospital Canselor Tuanku Muhriz UKM","MGVI"
"hCoV-19/Malaysia/MGI_HCTM-UBM13/2021","EPI_ISL_6825265","2021-06-17","21A (Delta)","0","good","Hospital Canselor Tuanku Muhriz UKM","MGVI"
"hCoV-19/Malaysia/MGI_HCTM-UBM15/2021","EPI_ISL_6825266","2021-06-26","21I (Delta)","0","good","Hospital Canselor Tuanku Muhriz UKM","MGVI"
"hCoV-19/Malaysia/MGI_HCTM-UBM19/2021","EPI_ISL_6825267","2021-07-10","21I (Delta)","0","good","Hospital Canselor Tuanku Muhriz UKM","MGVI"
"hCoV-19/Malaysia/MGI_HCTM-UBM20/2021","EPI_ISL_6825268","2021-07-13","21I (Delta)","0","good","Hospital Canselor Tuanku Muhriz UKM","MGVI"
"hCoV-19/Malaysia/MGI_HCTM-UBM21/2021","EPI_ISL_6825269","2021-07-14","21A (Delta)","0","good","Hospital Canselor Tuanku Muhriz UKM","MGVI"
"hCoV-19/Malaysia/MGI_HCTM-UBM6/2021","EPI_ISL_6825270","2021-06-09","21A (Delta)","0","good","Hospital Canselor Tuanku Muhriz UKM","MGVI"
"hCoV-19/Malaysia/MGI_HCTM-UBM7/2021","EPI_ISL_6825271","2021-06-10","21A (Delta)","0","good","Hospital Canselor Tuanku Muhriz UKM","MGVI"
"hCoV-19/Malaysia/MGI_HCTM-UBM9/2021","EPI_ISL_6825272","2021-06-10","21A (Delta)","0","good","Hospital Canselor Tuanku Muhriz UKM","MGVI"
"hCoV-19/Malaysia/MGI_GS0285/2021","EPI_ISL_6825273","2021-10-05","21J (Delta)","11.111111","good","Pejabat Kesihatan Daerah Pitas","MGVI"
"hCoV-19/Malaysia/MGI_GS0286/2021","EPI_ISL_6825274","2021-09-21","21J (Delta)","2.777778","good","Hospital Putrajaya","MGVI"
"hCoV-19/Malaysia/MGI_GS0288/2021","EPI_ISL_6825275","2021-10-05","21J (Delta)","6.25","good","PKRC Dewan Masyarakat Tambunan","MGVI"
"hCoV-19/Malaysia/MGI_GS0293/2021","EPI_ISL_6825276","2021-09-30","21J (Delta)","0.694444","good","Hospital Queen Elizabeth","MGVI"
"hCoV-19/Malaysia/MGI_GS0294/2021","EPI_ISL_6825277","2021-10-03","21J (Delta)","11.111111","good","Pejabat Kesihatan Daerah Kudat","MGVI"
"hCoV-19/Malaysia/MGI_GS0295/2021","EPI_ISL_6825278","2021-09-30","21J (Delta)","2.777778","good","Pejabat Kesihatan Daerah Kunak","MGVI"
"hCoV-19/Malaysia/MGI_GS0303/2021","EPI_ISL_6825279","2021-09-29","21J (Delta)","0.173611","good","Jabatan Kesihatan WP Labuan","MGVI"
"hCoV-19/Malaysia/MGI_GS0306/2021","EPI_ISL_6825280","2021-10-05","21I (Delta)","1.5625","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0307/2021","EPI_ISL_6825281","2021-10-05","21I (Delta)","0.694444","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0308/2021","EPI_ISL_6825282","2021-10-05","21I (Delta)","0.694444","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0309/2021","EPI_ISL_6825283","2021-10-09","21J (Delta)","2.777778","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0310/2021","EPI_ISL_6825284","2021-10-08","21J (Delta)","2.777778","good","Hospital Sungai Buloh","MGVI"
"hCoV-19/Malaysia/MGI_GS0311/2021","EPI_ISL_6825285","2021-10-08","21I (Delta)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGI_GS0312/2021","EPI_ISL_6825286","2021-10-13","21I (Delta)","0","good","Hospital Ampang","MGVI"
"hCoV-19/Malaysia/MGI_GS0313/2021","EPI_ISL_6825287","2021-09-27","21J (Delta)","0.173611","good","Pejabat Kesihatan Kawasan Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0314/2021","EPI_ISL_6825288","2021-09-29","21J (Delta)","0.694444","good","Pejabat Kesihatan Kawasan Tawau","MGVI"
"hCoV-19/Malaysia/MGI_GS0319/2021","EPI_ISL_6825289","2021-09-30","21J (Delta)","0","good","Pejabat Kesihatan Daerah Pitas","MGVI"
"hCoV-19/Malaysia/MGI_GS0320/2021","EPI_ISL_6825290","2021-09-30","21J (Delta)","14.0625","good","Pejabat Kesihatan Daerah Pitas","MGVI"
"hCoV-19/Malaysia/MGI_GS0322/2021","EPI_ISL_6825291","2021-09-30","21J (Delta)","0.173611","good","Pejabat Kesihatan Daerah Kuala Penyu","MGVI"
"hCoV-19/Malaysia/MGI_GS0323/2021","EPI_ISL_6825292","2021-10-01","21J (Delta)","1.5625","good","Pejabat Kesihatan Daerah Kuala Penyu","MGVI"
"hCoV-19/Malaysia/MGI_GS0324/2021","EPI_ISL_6825293","2021-10-01","21J (Delta)","1.5625","good","Pejabat Kesihatan Daerah Kuala Penyu","MGVI"
"hCoV-19/Malaysia/MGI_GS0327/2021","EPI_ISL_6825294","2021-10-04","21J (Delta)","8.506944","good","Pejabat Kesihatan Daerah Pitas","MGVI"
"hCoV-19/Malaysia/MGI_GS0330/2021","EPI_ISL_6825295","2021-09-28","21J (Delta)","1.5625","good","Pejabat Kesihatan Daerah Kota Marudu","MGVI"
"hCoV-19/Malaysia/MGI_GS0331/2021","EPI_ISL_6825296","2021-10-07","21J (Delta)","8.506944","good","Pejabat Kesihatan Kawasan Kudat","MGVI"
"hCoV-19/Malaysia/MGI_GS0332/2021","EPI_ISL_6825297","2021-10-06","21J (Delta)","0","good","Pejabat Kesihatan Daerah Pitas","MGVI"
"hCoV-19/Malaysia/MGI_GS0333/2021","EPI_ISL_6825298","2021-10-08","21J (Delta)","0.694444","good","Pejabat Kesihatan Kawasan Beaufort","MGVI"
"hCoV-19/Malaysia/MGI_GS0334/2021","EPI_ISL_6825299","2021-10-06","21J (Delta)","0.694444","good","Pejabat Kesihatan Daerah Pitas","MGVI"
"hCoV-19/Malaysia/MGI_MGI662/2021","EPI_ISL_6825300","2021-09-02","21I (Delta)","0","good","Klinik Kesihatan Mempaga (Felda) (Pk Fasa I)","MGVI"
"hCoV-19/Malaysia/MGI_MGI663/2021","EPI_ISL_6825301","2021-09-02","21I (Delta)","0.694444","good","Klinik Kesihatan Mempaga (Felda) (Pk Fasa I)","MGVI"
"hCoV-19/Malaysia/MGI_MGI664/2021","EPI_ISL_6825302","2021-09-02","21I (Delta)","0.694444","good","Klinik Kesihatan Mempaga (Felda) (Pk Fasa I)","MGVI"
"hCoV-19/Malaysia/MGI_MGI665/2021","EPI_ISL_6825303","2021-09-02","21I (Delta)","0.694444","good","Klinik Kesihatan Mempaga (Felda) (Pk Fasa I)","MGVI"
"hCoV-19/Malaysia/MGI_MGI666/2021","EPI_ISL_6825304","2021-09-02","21I (Delta)","0.694444","good","Klinik Kesihatan Mempaga (Felda) (Pk Fasa I)","MGVI"
"hCoV-19/Malaysia/MGI_MGI668/2021","EPI_ISL_6825305","2021-09-02","21J (Delta)","2.777778","good","Klinik Kesihatan Mempaga (Felda) (Pk Fasa I)","MGVI"
"hCoV-19/Malaysia/MGI_MGI669/2021","EPI_ISL_6825306","2021-09-02","21J (Delta)","2.777778","good","Klinik Kesihatan Mempaga (Felda) (Pk Fasa I)","MGVI"
"hCoV-19/Malaysia/MGI_MGI671/2021","EPI_ISL_6825307","2021-09-02","21J (Delta)","0","good","Klinik Kesihatan Mempaga (Felda) (Pk Fasa I)","MGVI"
"hCoV-19/Malaysia/MGI_MGI672/2021","EPI_ISL_6825308","2021-09-02","21J (Delta)","0","good","Klinik Kesihatan Mempaga (Felda) (Pk Fasa I)","MGVI"
